split,image_path,original_class,disease_label
train,data/raw/train/tomato early blight/tomato_early_blight_google_0015.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0018.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0020.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0021.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0024.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0032.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0033.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0036.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0040.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0041.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0042.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0043.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0044.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0047.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0048.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0052.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0053.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0055.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0056.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0071.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0073.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0074.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0080.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0081.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0088.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0091.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0093.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0098.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0101.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0110.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0111.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0117.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0130.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0133.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0139.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0140.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0143.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0145.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0146.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0149.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0152.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0160.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0163.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0173.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0177.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0178.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0181.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0185.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0188.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0198.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0209.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0211.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0219.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0220.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0223.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0224.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0226.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0227.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0230.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0233.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0235.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0246.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0247.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0249.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0250.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0258.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0260.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0267.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0290.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0291.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0305.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0319.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0322.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0326.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0341.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0343.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0344.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0345.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0347.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0349.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0350.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0353.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0355.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0358.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0362.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0374.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0383.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0386.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0390.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0394.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0397.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0400.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0406.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0411.jpg,tomato early blight,early blight
train,data/raw/train/tomato early blight/tomato_early_blight_google_0427.jpg,tomato early blight,early blight
train,data/raw/train/tomato late blight/tomato_late_blight_10.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_100.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_107.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_109.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_113.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_122.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_127.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_13.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_130.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_137.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_147.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_149.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_159.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_16.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_162.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_163.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_166.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_168.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_170.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_171.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_173.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_175.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_179.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_18.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_185.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_186.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_19.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_198.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_199.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_204.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_205.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_207.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_209.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_216.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_217.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_220.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_223.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_234.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_238.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_24.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_246.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_25.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_30.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_31.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_33.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_36.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_39.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_4.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_41.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_44.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_5.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_50.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_51.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_56.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_57.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_6.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_61.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_65.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_66.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_68.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_7.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_76.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_78.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_79.jpg,tomato late blight,late blight
train,data/raw/train/tomato late blight/tomato_late_blight_8.jpg,tomato late blight,late blight
